,Zipcode,Start_Lat,Start_Lng,State,Temperature,Humidity,Pressure,Wind_Speed,Month,Day,Hour,Dayofweek,Weekend,Weather_id,Severity
640,70058,29.898709999999998,-90.06294,Louisiana,61.29,55,29.94683992911991,21.92,10,29,11,4,False,800,False
641,90650,33.91418,-118.105419,California,63.28,63,30.035440047253395,1.05,10,29,12,4,False,711,True
642,78628,30.62092,-97.69065,Texas,54.59,54,30.064973419964556,24.16,10,29,12,4,False,800,True
643,95391,37.741337,-121.58081999999999,California,56.1,47,30.09450679267573,1.77,10,29,12,4,False,721,False
644,78744,30.198290000000004,-97.684,Texas,55.87,47,30.12404016538689,14.99,10,29,12,4,False,800,False
645,7070,40.810301,-74.100996,New Jersey,49.24,93,29.76963969285293,4.7,10,29,12,4,False,502,False
646,77033,29.6585,-95.34886999999999,Texas,56.14,50,30.064973419964556,21.92,10,29,12,4,False,802,False
647,10458,40.85788,-73.883123,NY,52.92,62,29.917306556408743,4.7,10,29,4,4,False,804,False
648,11374,40.73122,-73.86524,NY,49.73,93,29.76963969285293,8.05,10,29,12,4,False,501,False
649,10461,40.839217,-73.836322,NY,49.5,93,29.76963969285293,9.17,10,29,12,4,False,502,False
650,37204,36.10191,-86.76422,Tennessee,68.09,73,29.59243945658595,10.29,10,29,12,4,False,804,False
651,49509,42.922969,-85.68175699999998,Michigan,43.27,81,29.82870643827525,17.22,10,29,12,4,False,804,False
652,77072,29.71075,-95.604625,Texas,55.85,54,30.064973419964556,14.99,10,29,12,4,False,802,False
653,89821,40.65018,-116.30031299999999,Nevada,35.53,50,30.360307147076195,2.51,10,29,12,4,False,800,True
654,37714,36.299640000000004,-84.21722,Tennessee,70.12,94,29.59243945658595,4.7,10,29,12,4,False,804,True
655,92880,33.910789,-117.65014,California,61.07,66,30.064973419964556,1.63,10,29,12,4,False,800,False
656,90016,34.03497,-118.337424,California,64.15,39,30.035440047253395,0.56,10,29,12,4,False,800,True
657,90035,34.0555,-118.3762,California,61.99,48,30.064973419964556,0.31,10,29,12,4,False,800,False
658,32801,28.536619,-81.37868,Florida,85.91,62,29.917306556408743,14.99,10,29,12,4,False,803,False
659,19144,40.0342,-75.17241,PA,52.38,93,29.681039574719435,10.29,10,29,12,4,False,502,False
660,19135,40.031729999999996,-75.0532,PA,52.77,93,29.710572947430602,14.99,10,29,11,4,False,502,True
661,19124,40.00765,-75.08582,PA,52.52,93,29.740106320141763,9.17,10,29,11,4,False,501,False
662,19604,40.369591,-75.91553,PA,48.94,93,29.710572947430602,6.93,10,29,12,4,False,502,False
663,15222,40.442367,-80.00368,PA,48.76,93,29.621972829297107,9.17,10,29,12,4,False,500,True
664,77002,29.74964000000001,-95.36561,Texas,56.01,50,30.064973419964556,21.92,10,29,12,4,False,802,False
665,29464,32.812284000000005,-79.86023,South Carolina,79.54,83,29.82870643827525,20.8,10,29,12,4,False,721,False
666,78701,30.26272100000001,-97.735691,Texas,55.2,47,30.09450679267573,14.99,10,29,11,4,False,800,False
667,70433,30.476484999999997,-90.087215,Louisiana,60.96,51,29.94683992911991,11.41,10,29,12,4,False,800,True
668,60630,41.976463,-87.74803299999998,Illinois,47.41,75,29.82870643827525,13.87,10,29,12,4,False,804,True
669,60622,41.909864,-87.68718100000002,Illinois,47.5,70,29.858239810986408,20.8,10,29,12,4,False,804,True
670,60612,41.88223,-87.67666,Illinois,47.5,70,29.82870643827525,20.8,10,29,12,4,False,804,False
671,60642,41.90341,-87.662778,Illinois,47.59,70,29.82870643827525,20.8,10,29,12,4,False,804,True
672,10701,40.946709999999996,-73.87716999999998,NY,48.81,93,29.76963969285293,4.7,10,29,12,4,False,501,False
673,10562,41.15772,-73.861021,NY,47.48,93,29.76963969285293,9.17,10,29,12,4,False,501,False
674,11221,40.68777,-73.91906999999998,NY,50.63,81,29.82870643827525,13.87,10,29,10,4,False,502,False
675,59101,45.794235,-108.515933,Montana,42.15,56,29.976373301831067,17.22,10,29,12,4,False,803,False
676,96111,39.422484999999995,-120.03540600000001,California,43.16,49,29.47430596574129,2.42,10,29,12,4,False,800,True
677,94122,37.76239,-122.46191,California,55.8,61,30.005906674542235,1.01,10,29,11,4,False,800,False
678,40202,38.256861,-85.749714,Kentucky,54.39,87,29.59243945658595,8.05,10,29,12,4,False,500,True
679,90210,34.06705,-118.39253000000001,California,62.22,48,30.064973419964556,0.43,10,29,12,4,False,800,False
680,33137,25.811654,-80.189369,Florida,87.44,70,29.94683992911991,10.29,10,29,12,4,False,803,True
681,20002,38.901508,-76.987299,District of Columbia,62.2,93,29.562906083874783,6.93,10,29,12,4,False,502,False
682,60608,41.842486,-87.656215,Illinois,47.75,70,29.82870643827525,20.8,10,29,12,4,False,804,False
683,60622,41.89264,-87.6672,Illinois,46.33,81,29.82870643827525,11.41,10,29,11,4,False,804,True
684,7107,40.764859,-74.179479,New Jersey,49.28,93,29.76963969285293,10.29,10,29,12,4,False,501,False
685,19136,40.047329,-75.014191,PA,52.48,93,29.681039574719435,14.99,10,29,11,4,False,502,True
686,79092,35.23846599999999,-102.407924,Texas,38.41,80,30.360307147076195,12.75,10,29,12,4,False,800,False
687,11212,40.66417,-73.91960999999998,NY,50.05,93,29.799173065564087,13.87,10,29,11,4,False,502,False
688,10473,40.812958,-73.856135,NY,49.6,93,29.76963969285293,9.17,10,29,12,4,False,502,True
689,97527,42.42503,-123.3319,Oregon,45.82,80,30.21264028352038,1.16,10,29,12,4,False,800,False
690,2169,42.235577,-71.02324300000002,MA,47.34,81,29.82870643827525,4.7,10,29,12,4,False,501,True
691,90066,34.006559,-118.42844099999999,California,63.73,48,30.035440047253395,0.45,10,29,12,4,False,800,False
692,28607,36.222049,-81.695975,North Carolina,67.5,82,29.59243945658595,17.74,10,29,12,4,False,500,False
693,30318,33.824696,-84.416392,Georgia,74.91,83,29.710572947430602,11.41,10,29,11,4,False,804,True
694,75224,32.69842,-96.839977,Texas,46.31,75,30.064973419964556,16.11,10,29,12,4,False,804,False
695,74107,36.091221999999995,-96.00676700000001,Oklahoma,44.44,93,30.064973419964556,6.93,10,29,12,4,False,501,False
696,70062,29.994059999999998,-90.24155999999999,Louisiana,61.52,48,29.94683992911991,16.11,10,29,11,4,False,800,True
697,94621,37.75346,-122.17716000000001,California,57.22,50,30.09450679267573,2.19,10,29,12,4,False,800,True
698,60613,41.9517,-87.6496,Illinois,47.64,70,29.82870643827525,20.8,10,29,12,4,False,804,False
699,19139,39.958482000000004,-75.225151,PA,52.57,100,29.710572947430602,20.8,10,29,12,4,False,502,False
700,11207,40.67694,-73.90016,NY,50.07,81,29.76963969285293,14.99,10,29,12,4,False,502,False
701,11368,40.754496,-73.846041,NY,49.66,93,29.76963969285293,9.17,10,29,12,4,False,502,False
702,659,18.483492000000002,-66.82316,Puerto Rico,84.56,62,29.887773183697576,18.34,10,29,12,4,False,802,False
703,603,18.453470000000006,-67.08936,Puerto Rico,84.83,62,29.858239810986408,18.34,10,29,12,4,False,802,False
704,74107,36.130447,-96.009693,Oklahoma,44.42,93,30.064973419964556,6.93,10,29,12,4,False,501,False
705,37203,36.155929,-86.809033,Tennessee,67.3,77,29.562906083874783,12.75,10,29,12,4,False,804,False
706,19135,40.028914,-75.03420799999998,PA,52.99,93,29.710572947430602,10.29,10,29,12,4,False,501,True
707,19135,40.0151,-75.04528,PA,52.56,93,29.740106320141763,9.17,10,29,11,4,False,501,True
708,19118,40.07754,-75.209521,PA,51.76,100,29.710572947430602,8.05,10,29,12,4,False,502,False
709,7087,40.76728,-74.0295,New Jersey,49.71,93,29.76963969285293,9.17,10,29,12,4,False,502,False
710,19145,39.918359,-75.18283000000002,PA,52.66,93,29.740106320141763,11.41,10,29,11,4,False,501,False
711,22191,38.670215999999996,-77.255156,Virginia,63.48,100,29.562906083874783,10.04,10,29,12,4,False,501,True
712,60623,41.846407,-87.737976,Illinois,47.21,70,29.82870643827525,20.8,10,29,12,4,False,804,False
713,60636,41.78834000000001,-87.68391,Illinois,47.86,70,29.82870643827525,20.8,10,29,12,4,False,804,False
714,60609,41.80862,-87.6646,Illinois,47.86,70,29.82870643827525,20.8,10,29,12,4,False,804,True
715,95033,37.189724,-121.99264,California,57.52,50,30.064973419964556,0.72,10,29,12,4,False,721,False
716,6830,41.01224000000001,-73.65528,Connecticut,48.4,93,29.76963969285293,9.17,10,29,12,4,False,501,False
717,11207,40.66004,-73.88707,NY,49.98,93,29.76963969285293,13.87,10,29,12,4,False,501,False
718,10460,40.843354,-73.87773100000003,NY,52.07,76,29.887773183697576,8.05,10,29,7,4,False,500,False
719,98104,47.605882,-122.32859099999999,Washington,52.09,93,30.18310691080921,3.33,10,29,12,4,False,804,False
720,93243,34.942708,-118.93141299999999,California,62.69,12,30.12404016538689,1.66,10,29,12,4,False,800,True
721,12180,42.743968,-73.644626,NY,44.73,100,29.82870643827525,3.09,10,29,11,4,False,500,False
722,2135,42.35855,-71.160635,MA,47.44,81,29.858239810986408,4.7,10,29,12,4,False,501,False
723,2115,42.343826,-71.083747,MA,47.52,81,29.82870643827525,4.7,10,29,12,4,False,501,False
724,94103,37.780233,-122.412199,California,53.01,77,30.09450679267573,3.09,10,29,8,4,False,800,False
725,33122,25.796979999999998,-80.32117,Florida,87.28,70,29.94683992911991,10.29,10,29,12,4,False,803,False
726,33131,25.76614,-80.1906,Florida,87.21,70,29.94683992911991,10.29,10,29,12,4,False,803,True
727,60647,41.93208,-87.702104,Illinois,47.59,70,29.82870643827525,20.8,10,29,12,4,False,804,False
728,95330,37.851668,-121.282925,California,54.34,57,30.12404016538689,2.82,10,29,12,4,False,800,True
729,94089,37.39929,-122.02633,California,56.26,50,30.064973419964556,0.78,10,29,12,4,False,721,False
730,11374,40.711989,-73.860702,NY,50.11,81,29.76963969285293,14.99,10,29,12,4,False,502,False
731,33166,25.809283999999998,-80.32109799999998,Florida,87.28,70,29.94683992911991,10.29,10,29,12,4,False,803,False
732,3103,42.97249,-71.456591,New Hampshire,45.16,87,29.858239810986408,1.74,10,29,12,4,False,500,False
733,94115,37.788301000000004,-122.438677,California,57.74,58,30.035440047253395,1.01,10,29,12,4,False,800,False
734,90026,34.07293,-118.26883000000001,California,63.54,39,30.035440047253395,0.31,10,29,12,4,False,800,False
735,90401,34.016958,-118.500983,California,64.36,48,30.035440047253395,0.34,10,29,12,4,False,800,True
736,90650,33.917159999999996,-118.10799999999999,California,63.3,63,30.035440047253395,1.1,10,29,12,4,False,711,True
737,93105,34.44038,-119.730038,California,63.34,51,30.09450679267573,0.74,10,29,12,4,False,800,False
738,54603,43.830218,-91.248122,Wisconsin,37.09,90,29.94683992911991,8.05,10,29,8,4,False,804,False
739,11362,40.76856,-73.73735,NY,49.77,93,29.76963969285293,9.17,10,29,12,4,False,502,False
740,11003,40.709903000000004,-73.724188,NY,49.82,93,29.76963969285293,16.11,10,29,12,4,False,502,False
741,11010,40.706906,-73.66963299999998,NY,49.78,93,29.799173065564087,13.87,10,29,11,4,False,502,False
742,11415,40.70563,-73.82992,NY,50.22,81,29.82870643827525,13.87,10,29,11,4,False,502,False
743,11229,40.599989,-73.95152,NY,50.31,93,29.799173065564087,14.99,10,29,11,4,False,501,False
744,47229,38.78248,-85.82745,Indiana,50.2,100,29.59243945658595,8.05,10,29,11,4,False,804,True
745,32805,28.534982,-81.396197,Florida,85.89,62,29.917306556408743,14.99,10,29,12,4,False,803,False
746,95131,37.382352000000004,-121.904343,California,56.64,50,30.09450679267573,0.92,10,29,12,4,False,721,True
747,6902,41.04822,-73.55627,Connecticut,48.16,93,29.76963969285293,9.17,10,29,12,4,False,501,True
748,91702,34.120409,-117.890805,California,66.69,51,30.064973419964556,4.7,10,29,12,4,False,800,False
749,90029,34.090783,-118.30553400000001,California,65.03,39,30.035440047253395,0.22,10,29,12,4,False,800,False
750,20781,38.933495,-76.919238,Maryland,59.43,93,29.65150620200827,5.82,10,29,12,4,False,502,False
751,8030,39.886361,-75.104562,New Jersey,53.64,100,29.681039574719435,20.8,10,29,12,4,False,502,True
752,91384,34.4108,-118.66963999999999,California,69.01,23,30.09450679267573,6.13,10,29,12,4,False,800,False
753,11101,40.742503,-73.94922700000002,NY,49.91,93,29.740106320141763,9.17,10,29,12,4,False,502,False
754,10458,40.866382,-73.881665,NY,49.12,93,29.740106320141763,9.17,10,29,12,4,False,502,False
755,40475,37.87887,-84.33343,Kentucky,56.46,93,29.3857058476078,5.82,10,29,12,4,False,500,False
756,20011,38.94824000000001,-77.02691999999998,District of Columbia,60.01,93,29.621972829297107,5.82,10,29,12,4,False,502,False
757,33132,25.782449,-80.18954000000002,Florida,87.19,70,29.94683992911991,10.29,10,29,12,4,False,803,True
758,33304,26.13822,-80.102937,Florida,87.53,74,29.976373301831067,12.75,10,29,12,4,False,803,False
759,90071,34.056109,-118.25591399999999,California,65.14,39,30.035440047253395,0.47,10,29,12,4,False,800,False
760,94103,37.771873,-122.420227,California,59.0,51,30.064973419964556,5.03,10,29,12,4,False,800,False
761,94112,37.71948,-122.43878000000001,California,56.34,76,30.064973419964556,1.99,10,29,11,4,False,800,True
762,35806,34.742765999999996,-86.672873,Alabama,68.23,77,29.562906083874783,14.99,10,29,12,4,False,803,False
763,90242,33.913296,-118.120998,California,63.77,63,30.035440047253395,1.05,10,29,12,4,False,711,True
764,60629,41.762194,-87.714984,Illinois,47.14,70,29.799173065564087,20.8,10,29,11,4,False,804,False
765,60639,41.91686,-87.75338599999998,Illinois,47.21,70,29.82870643827525,20.8,10,29,12,4,False,804,False
766,10580,40.981559999999995,-73.68392,NY,48.52,93,29.740106320141763,9.17,10,29,12,4,False,501,True
767,11385,40.70337,-73.863437,NY,50.14,81,29.76963969285293,14.99,10,29,12,4,False,502,False
768,11374,40.71185,-73.85985,NY,50.07,81,29.76963969285293,14.99,10,29,12,4,False,502,False
769,23223,37.54296,-77.39412,Virginia,67.03,94,29.47430596574129,23.04,10,29,12,4,False,502,False
770,94132,37.73108,-122.47487,California,58.01,69,30.035440047253395,4.0,10,29,12,4,False,800,False
771,90057,34.066475,-118.27044699999999,California,63.54,39,30.035440047253395,0.31,10,29,12,4,False,800,False
772,78701,30.25318,-97.73648399999999,Texas,55.96,47,30.09450679267573,14.99,10,29,12,4,False,800,False
773,33166,25.80942000000001,-80.31866,Florida,87.28,70,29.94683992911991,10.29,10,29,12,4,False,803,False
774,30606,33.963515,-83.401085,Georgia,75.52,74,29.710572947430602,9.17,10,29,10,4,False,803,False
775,60647,41.92328,-87.67782,Illinois,47.52,70,29.82870643827525,20.8,10,29,12,4,False,804,False
776,75007,32.99021,-96.94126,Texas,46.96,81,30.064973419964556,12.75,10,29,12,4,False,804,True
777,11377,40.74155,-73.90325,NY,49.69,93,29.76963969285293,9.17,10,29,12,4,False,502,True
778,11236,40.63693,-73.91108,NY,50.23,93,29.76963969285293,16.11,10,29,12,4,False,501,False
779,11423,40.709353,-73.768191,NY,49.93,93,29.76963969285293,16.11,10,29,12,4,False,501,False
780,11230,40.634677,-73.958053,NY,50.32,93,29.76963969285293,14.99,10,29,12,4,False,501,False
781,10466,40.883354,-73.849572,NY,49.23,81,29.76963969285293,14.99,10,29,12,4,False,502,False
782,11233,40.67927,-73.92907,NY,50.14,93,29.740106320141763,14.99,10,29,12,4,False,501,False
783,20850,39.110445,-77.186801,Maryland,55.4,93,29.621972829297107,3.36,10,29,12,4,False,501,True
784,2155,42.41785,-71.11225999999998,MA,47.64,81,29.858239810986408,4.7,10,29,12,4,False,501,True
785,2141,42.373483,-71.081369,MA,47.55,81,29.82870643827525,4.7,10,29,12,4,False,501,False
786,94109,37.789767,-122.41940100000001,California,55.99,81,30.005906674542235,4.94,10,29,11,4,False,800,False
787,90018,34.03722,-118.30909,California,65.43,39,30.035440047253395,0.54,10,29,12,4,False,800,True
788,30305,33.826615999999994,-84.38744,Georgia,75.43,83,29.710572947430602,13.87,10,29,12,4,False,804,False
789,22407,38.226748,-77.50545699999998,Virginia,66.61,100,29.503839338452448,5.82,10,29,12,4,False,502,True
790,22901,38.034813,-78.45965699999998,Virginia,65.7,100,29.47430596574129,6.93,10,29,12,4,False,502,False
791,60647,41.910071,-87.710548,Illinois,47.35,70,29.82870643827525,20.8,10,29,12,4,False,804,False
792,60614,41.925525,-87.64125200000002,Illinois,47.37,70,29.858239810986408,20.8,10,29,11,4,False,804,False
793,10459,40.822829,-73.884755,NY,49.53,93,29.740106320141763,9.17,10,29,12,4,False,502,True
794,11377,40.740544,-73.89757,NY,49.68,93,29.740106320141763,9.17,10,29,12,4,False,502,True
795,11223,40.599435,-73.96577099999998,NY,50.34,93,29.76963969285293,14.99,10,29,12,4,False,501,False
796,11375,40.709438,-73.84448,NY,49.82,93,29.740106320141763,16.11,10,29,12,4,False,501,False
797,11412,40.69397,-73.75395,NY,49.89,93,29.799173065564087,13.87,10,29,11,4,False,502,False
798,11354,40.76013,-73.8279,NY,49.69,93,29.740106320141763,9.17,10,29,12,4,False,502,True
799,11434,40.682741,-73.767702,NY,49.87,93,29.76963969285293,16.11,10,29,12,4,False,502,False
800,47274,38.95786,-85.883902,Indiana,47.52,100,29.621972829297107,8.05,10,29,12,4,False,804,True
801,24066,37.600014,-79.622537,Virginia,66.78,94,29.326639102185467,9.17,10,29,12,4,False,500,True
802,6610,41.19337,-73.169349,Connecticut,47.5,93,29.76963969285293,13.87,10,29,12,4,False,501,False
803,2115,42.34769,-71.08794,MA,47.5,81,29.858239810986408,4.7,10,29,12,4,False,501,False
804,2122,42.294032,-71.061998,MA,47.46,81,29.858239810986408,4.7,10,29,12,4,False,501,True
805,80452,39.679341,-105.915471,Colorado,37.36,41,30.27170702894271,26.4,10,29,11,4,False,800,True
806,78704,30.23385,-97.74167,Texas,56.26,47,30.09450679267573,14.99,10,29,12,4,False,800,False
807,94621,37.76592,-122.20123000000001,California,57.11,50,30.09450679267573,2.24,10,29,12,4,False,800,True
808,33134,25.76418,-80.270443,Florida,87.22,70,29.94683992911991,10.29,10,29,12,4,False,803,False
809,90046,34.090821000000005,-118.35916499999999,California,61.45,39,30.064973419964556,0.47,10,29,11,4,False,800,False
810,90505,33.792583,-118.333854,California,65.19,42,30.035440047253395,0.38,10,29,12,4,False,800,False
811,94501,37.761070000000004,-122.241725,California,57.29,50,30.09450679267573,2.15,10,29,12,4,False,800,False
812,94603,37.730864000000004,-122.190615,California,57.56,50,30.09450679267573,2.13,10,29,12,4,False,800,True
813,35966,34.8323,-85.758564,Alabama,70.61,94,29.65150620200827,10.29,10,29,12,4,False,803,False
814,60614,41.915782,-87.63524,Illinois,46.26,81,29.82870643827525,11.41,10,29,11,4,False,804,False
815,60076,42.011839,-87.711609,Illinois,47.16,75,29.82870643827525,13.87,10,29,12,4,False,804,False
816,60608,41.861429,-87.69575,Illinois,47.21,70,29.799173065564087,20.8,10,29,12,4,False,804,False
817,60618,41.945781,-87.70759,Illinois,47.55,70,29.82870643827525,20.8,10,29,12,4,False,804,False
818,60630,41.96823,-87.72805,Illinois,47.43,75,29.82870643827525,13.87,10,29,12,4,False,804,True
819,60613,41.947191,-87.656468,Illinois,46.99,75,29.82870643827525,13.87,10,29,11,4,False,804,False
820,10803,40.9219,-73.80932,NY,48.81,93,29.740106320141763,9.17,10,29,12,4,False,502,False
821,11426,40.725825,-73.719101,NY,49.78,93,29.76963969285293,16.11,10,29,12,4,False,502,False
822,11203,40.63859,-73.92596999999998,NY,50.14,93,29.740106320141763,14.99,10,29,12,4,False,501,False
823,11209,40.611129999999996,-74.03258000000002,NY,50.4,93,29.76963969285293,14.99,10,29,12,4,False,501,True
824,11360,40.78049,-73.7753,NY,49.64,93,29.76963969285293,8.05,10,29,12,4,False,502,False
825,10462,40.833525,-73.86131,NY,49.46,93,29.740106320141763,9.17,10,29,12,4,False,502,True
826,89109,36.116871,-115.17300700000001,Nevada,63.39,17,30.18310691080921,1.7,10,29,12,4,False,800,False
827,48362,42.781752000000004,-83.239721,Michigan,46.04,70,29.799173065564087,10.29,10,29,11,4,False,803,True
828,1201,42.451694,-73.233837,MA,44.49,93,29.799173065564087,3.27,10,29,12,4,False,501,False
829,1603,42.24756,-71.8335,MA,45.37,87,29.858239810986408,6.93,10,29,12,4,False,501,False
830,32714,28.665459999999996,-81.419083,Florida,86.27,62,29.917306556408743,14.99,10,29,12,4,False,803,True
831,33166,25.811097,-80.31336999999998,Florida,87.24,70,29.94683992911991,10.29,10,29,12,4,False,803,False
832,14623,43.08721,-77.606466,NY,46.63,87,29.76963969285293,7.43,10,29,11,4,False,804,False
833,39531,30.388394,-88.994733,Mississippi,65.41,55,29.917306556408743,11.41,10,29,12,4,False,800,False
834,70118,29.941139,-90.131651,Louisiana,62.29,48,29.94683992911991,16.11,10,29,12,4,False,800,False
835,19428,40.064975,-75.321226,PA,51.96,100,29.710572947430602,8.05,10,29,12,4,False,502,False
836,30341,33.879957,-84.321493,Georgia,75.45,83,29.710572947430602,13.87,10,29,12,4,False,804,True
837,30076,34.030649,-84.338429,Georgia,75.34,83,29.681039574719435,13.87,10,29,12,4,False,804,False
838,92104,32.737431,-117.11438999999999,California,66.42,39,30.035440047253395,1.7,10,29,12,4,False,801,True
839,90241,33.946954999999996,-118.146002,California,64.18,39,30.035440047253395,1.16,10,29,12,4,False,800,True
840,21201,39.292770000000004,-76.62246,Maryland,54.36,93,29.621972829297107,10.29,10,29,11,4,False,502,False
841,17224,39.934127000000004,-77.919558,PA,48.16,93,29.621972829297107,9.17,10,29,12,4,False,500,False
842,60619,41.72225,-87.59222,Illinois,47.79,70,29.82870643827525,20.8,10,29,12,4,False,804,True
843,53219,43.003777,-87.967919,Wisconsin,41.18,75,29.917306556408743,21.92,10,29,12,4,False,500,False
844,60623,41.833296999999995,-87.72421,Illinois,47.3,70,29.82870643827525,20.8,10,29,12,4,False,804,False
845,60651,41.903973,-87.72631899999998,Illinois,46.31,81,29.82870643827525,11.41,10,29,11,4,False,804,False
846,60647,41.917559999999995,-87.688261,Illinois,47.37,70,29.82870643827525,20.8,10,29,12,4,False,804,False
847,10538,40.92563,-73.75538,NY,48.56,93,29.740106320141763,9.17,10,29,12,4,False,502,True
848,11423,40.713249,-73.766768,NY,49.87,93,29.740106320141763,16.11,10,29,12,4,False,501,False
849,11106,40.760346999999996,-73.936423,NY,49.66,93,29.740106320141763,9.17,10,29,12,4,False,502,False
850,10305,40.58903400000001,-74.089875,NY,50.38,93,29.740106320141763,11.41,10,29,12,4,False,501,False
851,11385,40.70259,-73.85518,NY,50.16,81,29.76963969285293,14.99,10,29,12,4,False,502,False
852,11365,40.744170000000004,-73.77622,NY,49.87,93,29.76963969285293,16.11,10,29,12,4,False,502,True
853,11434,40.68754600000001,-73.775704,NY,49.87,93,29.740106320141763,16.11,10,29,12,4,False,501,False
854,89109,36.143009,-115.157693,Nevada,63.05,17,30.153573538098048,1.81,10,29,12,4,False,800,False
855,2145,42.390941,-71.08685899999998,MA,47.59,81,29.858239810986408,4.7,10,29,12,4,False,501,False
856,10573,41.03536500000001,-73.67631,NY,48.24,93,29.740106320141763,9.17,10,29,12,4,False,501,True
857,40211,38.24964,-85.79960600000003,Kentucky,54.5,93,29.59243945658595,10.29,10,29,12,4,False,300,True
858,75243,32.909158000000005,-96.73546,Texas,46.69,81,30.035440047253395,12.75,10,29,12,4,False,804,False
859,19806,39.754076,-75.553213,Delaware,53.28,100,29.621972829297107,10.29,10,29,12,4,False,502,False
860,19135,40.028939,-75.034227,PA,53.19,93,29.681039574719435,10.29,10,29,12,4,False,501,True
861,7307,40.74573,-74.05756,New Jersey,49.51,93,29.76963969285293,8.05,10,29,12,4,False,501,False
862,7304,40.719336,-74.077934,New Jersey,49.75,93,29.76963969285293,14.99,10,29,12,4,False,501,False
863,19111,40.0627,-75.08594000000002,PA,52.29,93,29.710572947430602,10.29,10,29,12,4,False,502,False
864,7103,40.738847,-74.191633,New Jersey,49.32,93,29.76963969285293,10.29,10,29,12,4,False,501,False
865,19142,39.928551,-75.23010500000002,PA,52.84,100,29.681039574719435,20.8,10,29,12,4,False,502,False
866,7003,40.779651,-74.18961999999998,New Jersey,48.99,87,29.740106320141763,5.82,10,29,12,4,False,502,False
867,19134,39.999136,-75.099846,PA,53.24,93,29.681039574719435,10.29,10,29,12,4,False,502,True
868,7052,40.7825,-74.23591,New Jersey,49.06,93,29.681039574719435,10.29,10,29,11,4,False,502,True
869,7032,40.7704,-74.1453,New Jersey,50.56,87,29.82870643827525,10.29,10,29,10,4,False,501,True
870,7310,40.735969,-74.03873399999998,New Jersey,52.25,87,29.887773183697576,6.93,10,29,8,4,False,500,False
871,19136,40.032924,-75.029763,PA,53.19,93,29.681039574719435,10.29,10,29,12,4,False,501,True
872,33143,25.693821,-80.30216899999998,Florida,87.15,70,29.94683992911991,10.29,10,29,12,4,False,803,False
873,31601,30.830144,-83.278539,Georgia,80.06,70,29.82870643827525,11.41,10,29,12,4,False,803,True
874,21216,39.309564,-76.653991,Maryland,54.43,93,29.65150620200827,8.05,10,29,12,4,False,502,True
875,20007,38.92303,-77.07316,District of Columbia,61.23,93,29.562906083874783,6.93,10,29,12,4,False,502,False
876,94110,37.762119,-122.41721499999998,California,58.93,51,30.064973419964556,5.1,10,29,12,4,False,800,False
877,94612,37.811452,-122.26646000000001,California,57.06,50,30.09450679267573,2.66,10,29,12,4,False,800,False
878,29483,33.017882,-80.176661,South Carolina,79.18,83,29.799173065564087,10.29,10,29,12,4,False,803,False
879,30305,33.84252,-84.37328000000002,Georgia,75.33,83,29.710572947430602,13.87,10,29,11,4,False,804,False
880,76028,32.534417,-97.33595,Texas,46.04,75,30.153573538098048,21.92,10,29,12,4,False,804,True
881,70043,29.950418,-89.972698,Louisiana,62.73,55,29.917306556408743,21.92,10,29,12,4,False,800,True
882,60644,41.870459999999994,-87.7449,Illinois,47.03,70,29.799173065564087,20.8,10,29,12,4,False,804,True
883,60130,41.865342999999996,-87.80422,Illinois,47.1,70,29.82870643827525,20.8,10,29,12,4,False,804,True
884,60659,41.987167,-87.70195799999998,Illinois,47.46,66,29.82870643827525,13.87,10,29,12,4,False,804,False
885,60625,41.97554,-87.72703,Illinois,47.41,75,29.82870643827525,13.87,10,29,12,4,False,804,False
886,60618,41.95309,-87.68843000000004,Illinois,47.64,70,29.82870643827525,20.8,10,29,12,4,False,804,False
887,60652,41.749520000000004,-87.717917,Illinois,47.7,70,29.799173065564087,20.8,10,29,12,4,False,804,True
888,60608,41.849486,-87.695387,Illinois,47.32,70,29.82870643827525,20.8,10,29,12,4,False,804,False
889,60639,41.92422,-87.74995899999998,Illinois,47.39,70,29.82870643827525,20.8,10,29,12,4,False,804,False
890,60632,41.80775,-87.73237900000002,Illinois,46.98,70,29.82870643827525,20.8,10,29,12,4,False,804,False
891,60622,41.915207,-87.667799,Illinois,47.79,70,29.82870643827525,20.8,10,29,12,4,False,804,True
892,60634,41.93099,-87.78569,Illinois,46.99,75,29.82870643827525,13.87,10,29,12,4,False,804,False
893,60616,41.83809,-87.64368,Illinois,47.95,70,29.82870643827525,20.8,10,29,12,4,False,804,True
894,10473,40.824273,-73.872261,NY,49.53,93,29.76963969285293,9.17,10,29,12,4,False,502,True
895,11218,40.649269,-73.971678,NY,50.2,93,29.76963969285293,14.99,10,29,12,4,False,501,False
896,10308,40.549654,-74.137165,NY,50.29,93,29.740106320141763,11.41,10,29,12,4,False,501,False
897,11411,40.69918300000001,-73.747527,NY,49.77,93,29.76963969285293,13.87,10,29,12,4,False,502,False
898,10457,40.854353,-73.896796,NY,49.06,93,29.740106320141763,9.17,10,29,12,4,False,502,True
899,40205,38.220415,-85.68079399999998,Kentucky,54.54,87,29.59243945658595,8.05,10,29,12,4,False,500,False
900,80229,39.814777,-104.952281,Colorado,49.51,49,29.887773183697576,12.75,10,29,12,4,False,801,True
